id,ProlificID,Time,Date,Zip,State_full,State,Age,Sex,Preexisting,PerceptionRisk,PFIaffectNeigh,PFINeigh1,PFINeigh6,PFIcountry1,PFIcountry6,WillingnessNeigh,NBTneigh,WillingnessCountry,NBTcountry,InfectedCovid,InfectedCovidLatest,Vaccine
10153,599ec7dc617ca80001fcd124,12,08/25/2021,2116,Massachusetts,MA,59,1,1,2,6.25,6,4,6,4,1,4,1,4,1,1,8
10154,59a88f5b321f870001d16d68,12,08/25/2021,48001,Michigan,MI,56,1,2,5,4.25,4,3,5,5,3,5,3,5,2,2,8
10155,59c0a297c458e800017b5499,12,08/25/2021,98275,Washington,WA,51,1,1,4,4.5,4,4,5,4,2,6,2,5,1,1,8
10156,59c843b646f72100019067ce,12,08/25/2021,75231,Texas,TX,50,2,1,4,4.75,4,4,5,4,1,6,1,6,1,1,5
10157,59c86f966a287600011c393e,12,08/25/2021,20852,Maryland,MD,52,1,2,2,5.75,6,5,5,5,1,5,1,5,1,1,8
10158,59cc6c0246f7210001906b71,12,08/25/2021,59027,Montana,MT,,1,2,,,,,,,,,,,,1,
10159,59d75f1b8fd07a0001841feb,12,08/25/2021,45014,Ohio,OH,67,1,1,2,4.75,5,3,5,4,1,6,1,6,1,1,8
10160,59dac44ecfaf7400016115b7,12,08/25/2021,28759,North Carolina,NC,,1,2,,,,,,,,,,,,0,
10161,59dc458f77860e000151240e,12,08/25/2021,53215,Wisconsin,WI,38,1,1,2,6.25,6,6,6,6,2,7,2,7,1,1,8
10162,59f226a9d6380600018b2923,12,08/25/2021,91016,California,CA,57,2,1,2,4.75,5,4,5,4,5,4,3,4,1,1,1
10163,5a0af6457ecfc50001be11da,12,08/25/2021,32712,Florida,FL,,2,1,,,,,,,,,,,,3,
10164,5a0efb83ab721b0001ef8509,12,08/25/2021,34653,Florida,FL,67,1,2,2,5.75,5,6,7,6,1,4,1,6,1,1,8
10165,5a1f1b7ffe645f0001ea0c81,12,08/25/2021,85713,Arizona,AZ,,1,1,,,,,,,,,,,,1,
10166,5a5e2bbfacc75b00017a8d93,12,08/25/2021,97423,Oregon,OR,,1,1,,,,,,,,,,,,1,
10167,5a5f8cc7eedc32000142dcc3,12,08/25/2021,92880,California,CA,65,1,1,2,3,4,2,5,2,1,4,1,4,1,1,8
10168,5a69b952f561b400011e188d,12,08/25/2021,46123,Indiana,IN,,1,1,,,,,,,,,,,,3,
10169,5a6eac90d5d4cb0001d6815a,12,08/25/2021,91605,California,CA,,2,1,,,,,,,,,,,,1,
10170,5a7618b18fe2dc0001057243,12,08/25/2021,802031,Colorado,CO,40,2,1,2,6,6,6,7,7,5,6,5,6,1,1,8
10171,5a7763a62a842c0001fc3358,12,08/25/2021,93560,California,CA,,2,2,,,,,,,,,,,,1,
10172,5a791168f49c9a0001f31061,12,08/25/2021,30083,Georgia,GA,43,1,1,5,6,6,6,6,5,1,6,1,6,2,2,8
10173,5a79f14a8fe2dc00010593eb,12,08/25/2021,60613,Illinois,IL,,2,1,,,,,,,,,,,,3,
10174,5a7caab0aa46dd00016b5bb6,12,08/25/2021,32707,Florida,FL,,2,2,,,,,,,,,,,,1,
10175,5a7cb079aa46dd00016b5bfb,12,08/25/2021,78745,Texas,TX,36,2,1,6,5.25,6,3,4,3,1,4,1,4,1,1,8
10176,5a8b61fcf1408d000176b02f,12,08/25/2021,76522,Texas,TX,63,2,2,4,,7,4,7,4,3,5,3,5,1,1,8
10177,5a9a6f5f35237b000112920f,12,08/25/2021,85019,Arizona,AZ,,2,1,,,,,,,,,,,,1,
10178,5aa3e1cc873cda00010d5681,12,08/25/2021,66712,Kansas,KS,,2,2,,,,,,,,,,,,1,
10179,5aa485b11eda41000136c94b,12,08/25/2021,11432,New York,NY,,2,1,,,,,,,,,,,,1,
10180,5ae2641f5cd05500015ece71,12,08/25/2021,43015,Ohio,OH,64,2,1,2,7,7,3,7,6,5,5,3,5,1,1,8
10181,5ae8916cf00c7f00018f528d,12,08/25/2021,23325,Virginia,VA,,1,1,,,,,,,,,,,,1,
10182,5af5262f1b55800001f4a418,12,08/25/2021,74120,Oklahoma,OK,47,2,1,4,6,6,4,7,4,2,7,2,7,1,1,8
10183,5b0029933c08a1000156662c,12,08/25/2021,20002,District of Columbia,DC,,2,1,,,,,,,,,,,,1,
10184,5b035ba7293d310001026678,12,08/25/2021,60707,Illinois,IL,,2,1,,,,,,,,,,,,3,
10185,5b0b4f41641b1200010ecb11,12,08/25/2021,11102,New York,NY,31,0,1,4,4.75,4,4,4,4,1,4,1,4,1,1,8
10186,5b0c65c11e55760001b96e90,12,08/25/2021,33558,Florida,FL,48,2,1,4,5,5,5,5,5,1,5,1,5,1,1,8
10187,5b0fa626bd9c310001568d6c,12,08/25/2021,30076,Georgia,GA,,2,2,,,,,,,,,,,,0,
10188,5b1045e0096bf10001e36900,12,08/25/2021,70130,Louisiana,LA,36,1,1,2,5.5,6,4,6,2,3,5,3,5,1,1,6
10189,5b1487d330d562000155f1c7,12,08/25/2021,54981,Wisconsin,WI,,1,1,,,,,,,,,,,,1,
10190,5b1c01884c72120001f20193,12,08/25/2021,28312,North Carolina,NC,,1,1,,,,,,,,,,,,1,
10191,5b233660648d5b0001b7de87,12,08/25/2021,10308,New York,NY,68,1,2,4,5.75,5,5,7,6,4,6,3,6,1,1,8
10192,5b2557ac8b4002000106cb20,12,08/25/2021,55042,Minnesota,MN,,1,2,,,,,,,,,,,,1,
10193,5b27d79e878ec200017b0eb3,12,08/25/2021,5468,Vermont,VT,,2,2,,,,,,,,,,,,2,
10194,5b3e57b3c2e381000175e656,12,08/25/2021,34243,Florida,FL,,1,2,,,,,,,,,,,,1,
10195,5b48e77c369f84000112a85c,12,08/25/2021,27513,North Carolina,NC,,2,1,,,,,,,,,,,,1,
10196,5b4f8f3349cdc400012174bb,12,08/25/2021,72501,Arkansas,AR,62,1,1,1,5.5,7,7,7,7,4,7,4,4,1,1,1
10197,5b566435d8348500012d2d65,12,08/25/2021,85023,Arizona,AZ,69,2,2,1,5.5,5,3,6,4,6,6,2,5,1,1,8
10198,5b56abd5303c330001664b51,12,08/25/2021,62285,Illinois,IL,,2,1,,,,,,,,,,,,1,
10199,5b5a822e1ad8270001c4f28d,12,08/25/2021,90744,California,CA,40,1,1,3,3,3,1,5,2,1,7,1,7,1,1,8
10200,5b5b715192d8320001510a11,12,08/25/2021,33131,Florida,FL,,1,1,,,,,,,,,,,,1,
10201,5b5e7e643bac1d0001f9bf28,12,08/25/2021,98672,Washington,WA,,1,1,,,,,,,,,,,,1,
10202,5b619b6c5256470001bcf992,12,08/25/2021,30094,Georgia,GA,42,2,1,3,7,7,7,7,7,3,5,2,5,1,1,8
10203,5b6bacf00afa6f000107210f,12,08/25/2021,1772,Massachusetts,MA,62,2,1,5,5,5,4,5,3,3,4,3,4,1,1,8
10204,5b6f3b97f99bcd0001712b28,12,08/25/2021,28304,North Carolina,NC,,1,1,,,,,,,,,,,,2,
10205,5b6f49b7d60bdd0001ade437,12,08/25/2021,14075,New York,NY,66,1,1,5,7,7,7,7,7,2,7,2,7,1,1,8
10206,5b72d1b972a6fc0001b2abc2,12,08/25/2021,78259,Texas,TX,27,1,1,2,4.25,4,4,5,4,1,6,1,6,2,2,7
10207,5b745fb794c93d00010fc4c6,12,08/25/2021,97404,Oregon,OR,45,1,1,3,4.5,5,2,6,3,1,6,1,6,1,1,8
10208,5b77150a87d85f0001b9914f,12,08/25/2021,29229,South Carolina,SC,,1,1,,,,,,,,,,,,1,
10209,5b7e118e87d85f0001baac27,12,08/25/2021,44035,Ohio,OH,,2,2,,,,,,,,,,,,1,
10210,5b846b48338a930001566887,12,08/25/2021,94597,California,CA,69,1,2,2,3,3,3,5,5,1,3,2,4,1,1,8
10211,5b91f3f9d99ca20001ef6d8b,12,08/25/2021,62881,Illinois,IL,59,2,2,5,5.75,6,2,7,4,2,6,1,6,1,1,8
10212,5b93b5481b20d100018f0b97,12,08/25/2021,33708,Florida,FL,74,1,2,2,5.25,5,4,6,5,4,5,3,4,1,1,8
10213,5b97f8988ae8150001c7a887,12,08/25/2021,46394,Indiana,IN,43,1,1,4,5.25,6,6,6,6,5,6,5,5,1,1,8
10214,5ba0795124593f000174f263,12,08/25/2021,75067,Texas,TX,33,2,2,4,5.5,6,4,6,4,2,4,2,4,1,1,6
10215,5ba18771e671c600012322e4,12,08/25/2021,50315,Iowa,IA,48,2,2,,2.75,4,2,1,2,2,3,2,2,3,3,8
10216,5ba345bcf07414000106135e,12,08/25/2021,7071,New Jersey,NJ,60,1,1,2,5,5,4,6,5,3,5,3,4,1,1,2
10217,5bc2c49f83f9420001011bf8,12,08/25/2021,94565,California,CA,53,1,1,2,6.25,6,5,6,5,3,6,2,6,1,1,8
10218,5bc5552a23ecbb00012d6cb5,12,08/25/2021,74543,Oklahoma,OK,65,2,1,6,4,4,2,6,4,1,5,1,4,1,1,8
10219,5bc9f8b677740000016a08b5,12,08/25/2021,30106,Georgia,GA,46,2,1,3,6.75,7,5,7,3,1,7,1,7,1,1,8
10220,5bcce104fb569300011753dd,12,08/25/2021,7748,New Jersey,NJ,,1,2,,,,,,,,,,,,3,
10221,5bcded8f2d94a8000133e068,12,08/25/2021,68045,Nebraska,NE,63,2,1,4,3.75,3,2,3,3,1,3,1,3,1,1,8
10222,5bd6b15f4b4f9e0001137bd9,12,08/25/2021,15212,Pennsylvania,PA,40,1,1,1,4.5,6,3,5,3,1,5,1,4,1,1,8
10223,5bdbf2d92562330001b8d056,12,08/25/2021,60640,Illinois,IL,29,1,1,1,5.25,5,4,5,6,1,6,1,6,1,1,8
10224,5bdc8d12b2fff7000189b6f8,12,08/25/2021,49633,Michigan,MI,69,2,2,3,5,6,4,7,3,4,6,4,7,1,1,8
10225,5bdcc0e876d6d50001bc33b9,12,08/25/2021,29646,South Carolina,SC,,1,2,,,,,,,,,,,,1,
10226,5be1ca6d91deed00015a986c,12,08/25/2021,75156,Texas,TX,,2,1,,,,,,,,,,,,1,
10227,5be42f3b98f5f40001a994f4,12,08/25/2021,32955,Florida,FL,63,1,1,2,4.25,4,4,4,3,2,6,2,6,1,1,8
10228,5be61e64aa1dd8000142f043,12,08/25/2021,97064,Oregon,OR,,1,1,,,,,,,,,,,,1,
10229,5be781ca3b047e0001a39e47,12,08/25/2021,3851,New Hampshire,NH,62,2,2,2,5,5,3,6,5,1,5,1,5,1,1,8
10230,5be7a4f33b047e0001a3a4cd,12,08/25/2021,29483,South Carolina,SC,63,2,1,3,6.25,6,6,6,5,4,7,3,5,1,1,8
10231,5be8bbc333f40a0001033842,12,08/25/2021,33914,Florida,FL,,2,1,,,,,,,,,,,,2,
10232,5beb85a3af0b33000111304a,12,08/25/2021,62002,Illinois,IL,,1,1,,,,,,,,,,,,1,
10233,5beb92fbe0a3940001543d8c,12,08/25/2021,30306,Georgia,GA,58,2,1,,4.75,5,4,5,4,5,5,2,5,3,3,8
10234,5bf55a643a426e00019e3990,12,08/25/2021,80022,Colorado,CO,58,1,1,4,6,6,6,6,6,7,7,5,6,2,2,8
10235,5c0150326a0c6e00013c6068,12,08/25/2021,27597,North Carolina,NC,70,1,2,5,6,6,6,6,6,1,4,1,4,1,1,8
10236,5c0273f2d763e00001f672e4,12,08/25/2021,34242,Florida,FL,,1,1,,,,,,,,,,,,1,
10237,5c03e4d240e34600012477d5,12,08/25/2021,29909,South Carolina,SC,,2,2,,,,,,,,,,,,1,
10238,5c096a7f5f9f0100010b479e,12,08/25/2021,60613,Illinois,IL,60,1,1,4,7,7,7,7,7,1,7,1,7,1,1,8
10239,5c0b388b9c7b1100015ab55f,12,08/25/2021,85255,Arizona,AZ,,2,1,,,,,,,,,,,,2,
10240,5c0da14d656168000159da7a,12,08/25/2021,48911,Michigan,MI,51,1,1,2,6,6,5,5,3,4,6,3,6,1,1,8
10241,5c0e2d6f9de46c00014ff96d,12,08/25/2021,38063,Tennessee,TN,,2,1,,,,,,,,,,,,1,
10242,5c10724111fe9a00013cd815,12,08/25/2021,29841,South Carolina,SC,,2,2,,,,,,,,,,,,2,
10243,5c1150e31e7d6900018207ef,12,08/25/2021,91344,California,CA,75,2,1,4,7,7,6,7,6,5,7,4,7,1,1,8
10244,5c187c73c856be00010578f1,12,08/25/2021,75167,Texas,TX,,1,1,,,,,,,,,,,,1,
10245,5c1976c90d57c30001b4162c,12,08/25/2021,37042,Tennessee,TN,70,2,1,4,6.75,7,1,7,1,5,6,2,5,1,1,1
10246,5c19a630257db80001a2b3a8,12,08/25/2021,44720,Ohio,OH,65,1,1,2,6,6,5,7,7,2,5,3,6,1,1,8
10247,5c19fd69e567460001839e98,12,08/25/2021,92808,California,CA,,2,2,,,,,,,,,,,,1,
10248,5c1a53b44868ce0001a3a4d0,12,08/25/2021,15212,Pennsylvania,PA,,1,1,,,,,,,,,,,,1,
10249,5c1b97f889f0350001726def,12,08/25/2021,95670,California,CA,,2,2,,,,,,,,,,,,1,
10250,5c211b9c10677f0001da761e,12,08/25/2021,37857,Tennessee,TN,47,2,1,1,6.25,7,4,6,3,5,7,4,6,1,1,3
10251,5c22f28d70d93a0001201738,12,08/25/2021,16066,Pennsylvania,PA,56,1,1,3,6.75,7,5,7,5,2,7,2,7,1,1,8
10252,5c239f96da51990001e21d97,12,08/25/2021,63026,Missouri,MO,74,1,2,4,7,7,7,7,7,5,7,4,7,3,3,8
10253,5c263f32867f660001ae1e29,12,08/25/2021,75149,Texas,TX,61,1,2,3,5.25,5,5,6,6,2,6,2,5,1,1,6
10254,5c28c65636efd800010f30fb,12,08/25/2021,94044,California,CA,,2,1,,,,,,,,,,,,1,
10255,5c2c6e432c45d400014a35e3,12,08/25/2021,34957,Florida,FL,38,1,1,2,5,5,5,3,2,2,5,1,5,1,1,2
10256,5c2d426389f035000175d171,12,08/25/2021,98020,Washington,WA,,1,1,,,,,,,,,,,,1,
10257,5c2fc98237733700013b646b,12,08/25/2021,33477,Florida,FL,,1,1,,,,,,,,,,,,1,
10258,5c2fcd716ea6880001dc8e3d,12,08/25/2021,7502,New Jersey,NJ,,2,2,,,,,,,,,,,,1,
10259,5c330cefca23620001b262b1,12,08/25/2021,39046,Mississippi,MS,56,2,1,3,5.25,5,5,5,4,3,5,2,5,1,1,8
10260,5c3393d9f53f7a000119160f,12,08/25/2021,32744,Florida,FL,73,2,2,3,3.75,5,2,5,3,5,6,3,6,1,1,8
10261,5c3433ea8464370001892798,12,08/25/2021,12128,New York,NY,,2,1,,,,,,,,,,,,1,
10262,5c365b5e8821900001b3876c,12,08/25/2021,32836,Florida,FL,61,2,2,4,4,4,4,5,4,4,5,4,4,1,1,8
10263,5c377e2f5c297200015669e6,12,08/25/2021,71202,Louisiana,LA,41,2,1,4,3.5,3,1,1,1,4,5,4,4,1,1,5
10264,5c3a34eebe1ddc0001aa35d6,12,08/25/2021,27587,North Carolina,NC,60,2,1,1,5.25,5,4,6,5,1,5,1,5,1,1,2
10265,5c3a518e0b5bb30001033afd,12,08/25/2021,95219,California,CA,28,1,1,2,2,2,2,3,3,1,6,1,6,1,1,2
10266,5c3c7913b4f22c0001a0809c,12,08/25/2021,54902,Wisconsin,WI,68,1,1,2,5.5,6,5,6,6,5,7,5,6,1,1,8
10267,5c3cd4368732a60001f8599a,12,08/25/2021,46201,Indiana,IN,,1,2,,,,,,,,,,,,3,
10268,5c3d4b92486a390001e87dfe,12,08/25/2021,92708,California,CA,,2,1,,,,,,,,,,,,1,
10269,5c43bf421b4ea30001cc6898,12,08/25/2021,98125,Washington,WA,,1,1,,,,,,,,,,,,0,
10270,5c476621b521ee00019abf67,12,08/25/2021,78704,Texas,TX,62,2,1,4,4.25,5,3,4,3,2,4,2,4,1,1,8
10271,5c476d19e101a500012ec201,12,08/25/2021,47362,Indiana,IN,,1,2,,,,,,,,,,,,1,
10272,5c49a5f7cfaf510001550a96,12,08/25/2021,21221,Maryland,MD,,2,2,,,,,,,,,,,,1,
10273,5c4a2bcb4d22460001c5da97,12,08/25/2021,46168,Indiana,IN,55,2,1,2,5.5,6,4,5,2,3,5,3,6,1,1,3
10274,5c4b5bf6a9296300012de023,12,08/25/2021,42164,Kentucky,KY,,2,1,,,,,,,,,,,,2,
10275,5c4e58785994ca0001132982,12,08/25/2021,85705,Arizona,AZ,,1,1,,,,,,,,,,,,1,
10276,5c4f6c99b812q200011e3473,12,08/25/2021,90403,California,CA,,2,2,,,,,,,,,,,,0,
10277,5c4f6c99b813q200011e3473,12,08/25/2021,89493,Illinois,IL,,2,2,,,,,,,,,,,,0,
10278,5c507bb6f45b26000122f2ce,12,08/25/2021,60148,Arizona,AZ,,2,2,,,,,,,,,,,,1,
10279,5c510b41e459660001e38861,12,08/25/2021,,none,,64,2,1,2,5.75,5,4,5,4,5,6,5,6,1,1,8
10280,5c5219ba5acab700012601e2,12,08/25/2021,2916,Rhode Island,RI,71,2,2,5,5.25,6,5,6,4,1,7,1,6,1,1,8
10281,5c5297ba1841c80001393988,12,08/25/2021,44134,Ohio,OH,,3,1,,,,,,,,,,,,1,
10282,5c567e2acc53750001751cb0,12,08/25/2021,95758,California,CA,72,1,2,1,4,5,3,5,3,1,5,1,5,1,1,8
10283,5c57022635a46a0001682961,12,08/25/2021,78209,Texas,TX,50,2,1,4,7,7,6,7,7,3,7,3,7,1,1,8
10284,5c5c3cd40716650001ed9e49,12,08/25/2021,77521,Texas,TX,24,2,1,5,5.5,6,1,7,5,3,5,3,1,1,1,8
10285,5c5dba4ed86a7f000191e5d5,12,08/25/2021,93110,California,CA,57,1,1,3,3.75,4,4,3,5,4,4,5,4,1,1,8
10286,5c5f38037676860001000edb,12,08/25/2021,98255,Washington,WA,55,2,2,5,3.25,3,2,3,2,5,7,5,7,1,1,1
10287,5c5f8a910edbd90001e1feda,12,08/25/2021,49509,Michigan,MI,,2,1,,,,,,,,,,,,1,
10288,5c5fc0136467ac0001b80940,12,08/25/2021,98512,Washington,WA,54,2,1,3,6,6,4,6,4,1,5,1,5,2,2,8
10289,5c61ab19776b38000156cc95,12,08/25/2021,77096,Texas,TX,42,2,1,4,6.25,6,6,6,6,7,7,7,7,1,1,8
10290,5c69f9dd4b5bb30001b3d31c,12,08/25/2021,60193,Illinois,IL,51,2,1,4,7,7,5,7,6,5,7,3,6,1,1,8
10291,5c6b646349b7f0000120b659,12,08/25/2021,98275,Washington,WA,,2,1,,,,,,,,,,,,1,
10292,5c6c666a4d4f48000122caf8,12,08/25/2021,44053,Ohio,OH,65,2,1,2,6.25,6,6,6,5,5,6,1,4,1,1,1
10293,5c6d8aa9701e050001338a3e,12,08/25/2021,14514,New York,NY,55,1,2,2,5.25,5,4,6,5,1,6,1,7,1,1,8
10294,5c6f1e080b99a000018cc53b,12,08/25/2021,90404,California,CA,54,2,1,3,3.5,4,3,4,3,1,3,1,3,1,1,8
10295,5c6f21ecf957540001a5196b,12,08/25/2021,48329,Michigan,MI,,1,1,,,,,,,,,,,,1,
10296,5c74e7e9c3fe130001e86cc8,12,08/25/2021,53202,Wisconsin,WI,,2,1,,,,,,,,,,,,1,
10297,5c7560f14f23e50016135028,12,08/25/2021,97305,Oregon,OR,69,2,2,2,5,5,1,7,1,1,4,1,4,1,1,1
10298,5c756f32c3c75a0001334269,12,08/25/2021,54313,Wisconsin,WI,53,1,1,1,5.5,7,1,7,1,7,7,7,7,1,1,8
10299,5c78639fa7e5ae001565b255,12,08/25/2021,34207,Florida,FL,,1,2,,,,,,,,,,,,1,
10300,5c79d19742b7c300109f4fbc,12,08/25/2021,45159,Ohio,OH,,2,1,,,,,,,,,,,,0,
10301,5c79d2504da3e60013b663ea,12,08/25/2021,8611,New Jersey,NJ,,1,,,,,,,,,,,,,1,
10302,5c7e14531c3cf8001638b5b0,12,08/25/2021,62269,Illinois,IL,,1,1,,,,,,,,,,,,1,
10303,5c7e91c1973c990016ea72b0,12,08/25/2021,96097,California,CA,56,2,1,3,1.75,1,1,7,7,1,7,1,7,1,1,8
10304,5c7e942db38a220015ea809d,12,08/25/2021,29654,South Carolina,SC,,1,1,,,,,,,,,,,,2,
10305,5c817d90fae0130015ce9bda,12,08/25/2021,75088,Texas,TX,56,2,1,5,4,3,2,4,4,2,7,2,7,1,1,8
10306,5c82d0ac51b0e00015cbd2fc,12,08/25/2021,14609,New York,NY,39,2,1,5,6.5,6,5,5,5,4,5,1,4,1,1,8
10307,5c8eb16ed169ac0001c27629,12,08/25/2021,33068,Florida,FL,68,2,2,4,6,6,5,6,2,4,6,4,5,1,1,8
10308,5c91252ba35c7d0001b26626,12,08/25/2021,13802,New York,NY,59,2,1,4,6,7,4,7,4,6,6,6,6,1,1,8
10309,5c926d2a0ae1ea00156f71a0,12,08/25/2021,37217,Tennessee,TN,62,2,2,2,3.5,3,3,5,4,2,4,1,3,1,1,8
10310,5c92870723bd7e001870138e,12,08/25/2021,1960,Massachusetts,MA,,1,2,,,,,,,,,,,,2,
10311,5c9293accd8dd00001d0b129,12,08/25/2021,94556,California,CA,51,1,2,4,6.5,7,5,6,4,4,4,2,3,1,1,8
10312,5c9d05fd85b0830012e016f3,12,08/25/2021,2170,Massachusetts,MA,50,1,1,6,6.25,7,5,6,5,6,7,6,7,1,1,8
10313,5c9d2bed010c73001706aeaa,12,08/25/2021,46176,Indiana,IN,70,1,2,4,2.75,3,3,5,4,1,4,1,4,1,1,8
10314,5c9e65d52707e10001a00524,12,08/25/2021,95841,California,CA,59,1,1,2,4,4,4,5,4,2,4,2,3,1,1,8
10315,5ca36ce5f5fe190001f7ec45,12,08/25/2021,91932,California,CA,52,2,1,1,7,7,4,5,4,1,7,1,7,1,1,8
10316,5ca6bbf13b5fcf00100996e9,12,08/25/2021,33844,Florida,FL,55,1,1,2,5.25,6,4,6,4,1,5,1,5,3,3,4
10317,5caa183a9ac82a001631374e,12,08/25/2021,75219,Texas,TX,,1,1,,,,,,,,,,,,1,
10318,5caa7f8c0d95570013d82f2f,12,08/25/2021,92243,California,CA,,2,1,,,,,,,,,,,,1,
10319,5cab69f77ea4a700019a87dc,12,08/25/2021,89123,Nevada,NV,59,2,2,4,3.75,4,3,4,3,3,4,3,3,1,1,8
10320,5cb359246f92fc00191a8f53,12,08/25/2021,49242,Michigan,MI,,1,1,,,,,,,,,,,,1,
10321,5cb6527cdcd7180015d0a463,12,08/25/2021,85208,Arizona,AZ,55,2,1,1,7,7,7,7,7,6,7,5,7,1,1,1
10322,5cb882d33f0af9000159e00f,12,08/25/2021,40006,Kentucky,KY,59,2,1,2,6,5,5,6,7,7,7,4,7,1,1,8
10323,5cb929bfebd17d0017e7f848,12,08/25/2021,32246,Florida,FL,61,1,1,5,6.75,7,2,7,2,3,7,2,7,1,1,1
10324,5cba50bf114fa5001aac5570,12,08/25/2021,34481,Florida,FL,,1,1,,,,,,,,,,,,1,
10325,5cbe00898f939c0017c0b9d8,12,08/25/2021,28673,North Carolina,NC,55,1,1,7,1,1,1,1,1,1,1,1,1,1,1,8
10326,5cd062370081a60017789079,12,08/25/2021,64130,Missouri,MO,,2,1,,,,,,,,,,,,1,
10327,5cd31d68db60cb0017d4ac33,12,08/25/2021,14211,New York,NY,,2,1,,,,,,,,,,,,1,
10328,5cd62173bf7b7b0001ffae45,12,08/25/2021,70660,Louisiana,LA,43,2,1,3,2.75,2,1,3,2,2,2,1,2,2,2,1
10329,5cdf1cb57f65ee001a9856fa,12,08/25/2021,37215,Tennessee,TN,68,2,2,2,7,7,7,7,7,1,7,1,7,1,1,8
10330,5ce1c42ca80ce0001a4aeb82,12,08/25/2021,70592,Louisiana,LA,55,1,1,4,6.25,7,5,7,6,1,7,1,7,1,1,8
10331,5ce2f6723f8060000109feab,12,08/25/2021,60096,Illinois,IL,,2,1,,,,,,,,,,,,1,
10332,5ce42b3454e33d001918923a,12,08/25/2021,8722,New Jersey,NJ,,1,2,,,,,,,,,,,,1,
10333,5ce7b20479642d00197682ea,12,08/25/2021,77304,Texas,TX,45,2,1,,6.5,7,2,7,2,2,7,1,6,3,3,8
10334,5cf3429f233f930017371454,12,08/25/2021,92117,California,CA,,2,1,,,,,,,,,,,,1,
10335,5cf3f7364bcc6400019d71fa,12,08/25/2021,33903,Florida,FL,64,2,1,1,4.5,5,5,5,5,5,5,5,5,1,1,8
10336,5cfbe5afd3251300013fee89,12,08/25/2021,24641,Virginia,VA,,2,1,,,,,,,,,,,,3,
10337,5d003450f641130018828b8e,12,08/25/2021,14602,New York,NY,25,2,1,2,6.25,7,4,7,4,2,7,2,7,1,1,8
10338,5d02e02a2c5da00001474340,12,08/25/2021,17522,Pennsylvania,PA,,2,1,,,,,,,,,,,,1,
10339,5d069f2f041328001a7815be,12,08/25/2021,77382,Texas,TX,78,1,1,2,6,6,6,7,7,3,6,1,5,1,1,8
10340,5d0bc7dec89042000173c1fb,12,08/25/2021,13820,New York,NY,48,2,1,5,4.75,5,3,7,6,3,5,4,6,1,1,8
10341,5d0eb8f40c09d600174dca28,12,08/25/2021,45205,Ohio,OH,52,2,2,4,5,6,4,4,4,1,4,1,4,1,1,8
10342,5d100e740277ff00152f7562,12,08/25/2021,97045,Oregon,OR,44,2,1,1,5.75,5,6,5,6,1,4,1,4,1,1,1
10343,5d1672b731d82000012b11dc,12,08/25/2021,71913,Arkansas,AR,,2,2,,,,,,,,,,,,0,
10344,5d16badb7b0154001a282fdb,12,08/25/2021,20011,District of Columbia,DC,66,2,1,6,7,7,7,7,7,1,6,1,6,1,1,1
10345,5d1cc8c3baf85a0001fcd973,12,08/25/2021,32301,Florida,FL,51,2,1,5,6.75,7,6,6,5,2,7,2,7,1,1,8
10346,5d1ec49a74a3e700194b91f5,12,08/25/2021,2072,Massachusetts,MA,34,2,1,4,5.75,6,4,6,2,1,5,1,5,1,1,8
10347,5d20189bb34728001a230962,12,08/25/2021,77090,Texas,TX,,2,1,,,,,,,,,,,,2,
10348,5d264dc7e4a0cb001a3efea6,12,08/25/2021,25064,West Virginia,WV,50,2,1,5,5.5,6,2,6,3,1,6,1,4,1,1,1
10349,5d295e07d3edf9001a801625,12,08/25/2021,48179,Michigan,MI,,2,2,,,,,,,,,,,,1,
10350,5d2a068fd7d4940019e63136,12,08/25/2021,53208,Wisconsin,WI,,2,2,,,,,,,,,,,,1,
10351,5d305152b2cfe00019231a2a,12,08/25/2021,55117,Minnesota,MN,29,1,1,3,5.75,6,5,4,5,2,6,1,5,1,1,8
10352,5d30f17e0334500019f10ac0,12,08/25/2021,35210,Alabama,AL,,1,1,,,,,,,,,,,,1,
10353,5d31b929b80d0a000185c7e6,12,08/25/2021,14450,New York,NY,24,2,1,6,1.75,1,1,1,1,1,7,1,7,1,1,8
10354,5d3356323e1190001909339b,12,08/25/2021,13126,New York,NY,62,2,2,4,5,6,3,5,5,2,6,2,5,1,1,8
10355,5d344bd3b0f315001a122275,12,08/25/2021,13032,New York,NY,,2,1,,,,,,,,,,,,1,
10356,5d3515c39ce6590017010766,12,08/25/2021,32034,Florida,FL,40,2,1,2,7,7,7,7,7,1,7,1,7,3,3,8
10357,5d3566cdcb8e950001c31070,12,08/25/2021,42256,Kentucky,KY,,1,1,,,,,,,,,,,,1,
10358,5d36600685d1d50001affacb,12,08/25/2021,32725,Florida,FL,51,1,1,2,4.5,5,3,4,2,1,7,1,7,1,1,8
10359,5d3923f8bdcf76001924f57e,12,08/25/2021,85737,Arizona,AZ,,1,2,,,,,,,,,,,,1,
10360,5d3a031d8b4c080016338433,12,08/25/2021,74133,Oklahoma,OK,,2,1,,,,,,,,,,,,0,
10361,5d3d871e98775f001569addd,12,08/25/2021,28469,North Carolina,NC,,2,1,,,,,,,,,,,,1,
10362,5d431172beeecd0019d009fa,12,08/25/2021,76548,Texas,TX,,2,1,,,,,,,,,,,,0,
